,Date,Company,Price,Revenue,Free cash flow,Total Debt,ROE,EPS,PE ratio
2110,2022-03-31,Company_021,349.3192,362.6173,101.767,321.4169,7.9214,5.2585,66.7155
2111,2022-06-30,Company_021,350.8233,486.0414,100.467,190.9306,8.4473,7.4288,47.9628
2112,2022-09-30,Company_021,356.3053,358.63,106.711,315.5619,,7.5172,47.0004
2113,2022-12-31,Company_021,353.3122,235.4391,100.9649,233.2686,-3.1926,5.288,67.2823
2114,2023-03-31,Company_021,355.7879,316.3594,93.5454,256.913,15.2498,7.3465,47.4996
2115,2023-06-30,Company_021,348.9582,238.525,,166.8531,7.0172,4.8094,73.361
2116,2023-09-30,Company_021,352.8228,327.1977,97.2208,266.2205,-4.5671,6.866,51.2628
2117,2023-12-31,Company_021,351.969,446.89,93.6643,407.8621,,4.2541,
2118,2024-03-31,Company_021,347.1326,364.3291,,292.1426,-8.5529,8.7991,39.0363
2119,2024-06-30,Company_021,343.4824,263.147,,219.0686,,,57.5097
2120,2024-09-30,Company_021,339.7842,367.0048,96.5142,370.1102,-2.4946,5.2264,64.8045
2121,2024-12-31,Company_021,338.6947,253.8243,102.7816,226.6459,-2.6147,4.4051,76.4935
2122,2000-03-31,Company_022,267.3828,290.0975,98.7894,545.4229,6.805,,
2123,2000-06-30,Company_022,264.9266,166.2799,93.898,361.9602,-8.4568,,44.3155
2124,2000-09-30,Company_022,257.6107,249.0039,97.0075,420.1699,-14.42,4.5047,59.1696
2125,2000-12-31,Company_022,266.5401,179.4329,99.8775,323.0284,-7.8344,7.9629,
2126,2001-03-31,Company_022,265.8391,165.5436,,415.4695,-6.828,,49.9717
2127,2001-06-30,Company_022,262.6039,188.1437,88.304,436.1731,8.56,4.2488,60.0511
2128,2001-09-30,Company_022,255.1469,,77.6753,408.5416,2.28,3.6793,66.9063
2129,2001-12-31,Company_022,246.1681,282.3649,107.5669,,,3.0022,
2130,2002-03-31,Company_022,244.4094,,87.1345,330.2195,,3.3881,70.7982
2131,2002-06-30,Company_022,239.8693,118.0233,93.7848,362.0113,1.5458,3.7659,62.9075
2132,2002-09-30,Company_022,236.9042,386.9818,81.1171,402.2543,-11.8266,,65.8595
2133,2002-12-31,Company_022,243.0573,,,452.7369,,3.3481,
2134,2003-03-31,Company_022,240.2568,22.4338,98.4672,,-15.1582,7.6956,30.6006
2135,2003-06-30,Company_022,235.49,128.8845,86.8436,488.7335,-8.5727,2.6132,89.797
2136,2003-09-30,Company_022,234.6559,,81.4848,,-0.7088,,51.8389
2137,2003-12-31,Company_022,236.783,,86.3322,319.9365,-5.6462,5.2324,44.7971
2138,2004-03-31,Company_022,234.3978,57.2385,73.789,421.2197,4.4019,,44.2845
2139,2004-06-30,Company_022,234.1923,319.7352,87.3021,390.8766,-16.3342,,
2140,2004-09-30,Company_022,236.7031,285.6963,92.2637,,-2.405,,60.2186
2141,2004-12-31,Company_022,235.539,255.2244,87.5519,392.2725,-17.1004,5.0947,46.7545
2142,2005-03-31,Company_022,238.1994,338.1524,85.6939,373.7141,-5.8466,4.7398,49.7623
2143,2005-06-30,Company_022,235.8652,239.8296,89.2614,403.5348,-1.1286,3.6952,61.6163
2144,2005-09-30,Company_022,227.6854,238.3959,89.5768,412.0191,-9.3865,1.5657,144.8463
2145,2005-12-31,Company_022,226.7847,356.4773,77.2691,377.7448,-2.0507,3.5243,66.6006
2146,2006-03-31,Company_022,234.7198,314.2332,88.0768,381.9605,-14.7702,2.4757,95.6487
2147,2006-06-30,Company_022,236.8006,124.3758,102.2019,367.448,,3.2606,72.7439
2148,2006-09-30,Company_022,237.1881,277.6157,80.7764,445.0746,-1.0248,4.5692,53.5253
2149,2006-12-31,Company_022,244.5697,155.4004,88.9157,393.173,9.5374,5.1937,47.8819
2150,2007-03-31,Company_022,248.6845,,101.6462,531.8673,-13.539,,
2151,2007-06-30,Company_022,252.3713,283.0422,98.1603,372.328,6.3962,,
2152,2007-09-30,Company_022,-262.0448,100.9689,88.4879,322.5479,-3.6759,6.1871,42.3735
2153,2007-12-31,Company_022,262.1694,230.4869,,540.2291,-14.9807,5.5473,48.1595
2154,2008-03-31,Company_022,267.1547,,93.0733,376.4714,-12.7764,7.259,
2155,2008-06-30,Company_022,271.7748,216.5717,90.1236,403.3636,-2.0113,6.3224,44.5035
2156,2008-09-30,Company_022,281.3674,296.8376,95.0536,367.8046,-5.0486,3.8922,73.7373
2157,2008-12-31,Company_022,287.0011,360.4062,95.8809,351.9348,,3.045,98.5216
2158,2009-03-31,Company_022,-300.0025,288.4993,99.5726,334.132,,6.5373,47.183
2159,2009-06-30,Company_022,308.4508,314.5188,94.5488,218.7655,-6.6231,5.1991,59.4931
2160,2009-09-30,Company_022,309.309,423.6471,90.7977,326.3489,,4.3801,69.7731
2161,2009-12-31,Company_022,305.6104,336.6288,98.4865,205.852,0.3789,3.9583,77.6649
2162,2010-03-31,Company_022,307.4209,310.846,109.1304,285.0103,-3.7795,6.2877,49.013
2163,2010-06-30,Company_022,308.1782,,98.9528,250.0224,1.9899,8.4077,36.3591
2164,2010-09-30,Company_022,305.6945,348.2082,95.7069,332.2385,,5.192,57.9463
2165,2010-12-31,Company_022,-300.8564,313.4365,102.0283,332.2188,3.0405,6.7807,44.1985
2166,2011-03-31,Company_022,299.6967,411.0363,97.119,337.5893,-1.0205,,52.7899
2167,2011-06-30,Company_022,303.216,285.9335,108.7358,328.6653,7.6291,,80.0945
2168,2011-09-30,Company_022,299.9049,107.2256,98.028,261.8813,-8.2044,7.0958,42.7175
2169,2011-12-31,Company_022,303.1143,119.0825,102.3125,285.432,,,73.2205
2170,2012-03-31,Company_022,303.5172,368.0545,94.9739,355.719,-0.8107,6.1585,50.699
2171,2012-06-30,Company_022,312.2274,242.2066,102.7873,363.5714,-9.4992,5.6125,55.9427
2172,2012-09-30,Company_022,313.9787,345.1301,101.9915,204.1852,-2.1526,7.6956,41.2674
2173,2012-09-30,Company_022,-314.7778,345.401,103.6639,204.90810000000002,-0.46120000000000005,,37.4954
2174,2012-12-31,Company_022,317.5781,315.5205,100.2696,175.0856,,,69.7313
2175,2013-03-31,Company_022,319.2505,291.1936,98.0295,227.3972,18.2313,6.987,
2176,2013-06-30,Company_022,321.9503,300.4533,97.527,348.193,-5.9509,5.0429,64.2359
2177,2013-09-30,Company_022,323.9323,229.0755,103.5697,355.4028,15.968,5.6539,57.8832
2178,2013-12-31,Company_022,327.2644,314.2096,105.9,204.0189,2.883,0.6372,
2179,2014-03-31,Company_022,328.8653,267.4834,,279.425,8.1387,10.0836,33.3638
2180,2014-06-30,Company_022,336.4287,,105.3082,383.6409,-0.7149,,
2181,2014-06-30,Company_022,336.3334,290.8356,106.223,382.50489999999996,,8.1818,41.1075
2182,2014-09-30,Company_022,338.051,298.7619,103.866,280.2753,5.5621,5.5716,
2183,2014-12-31,Company_022,341.2464,313.8246,105.4255,343.9311,9.812,5.1047,67.7662
2184,2015-03-31,Company_022,-345.9292,431.3684,,308.6282,,6.2224,56.2699
2185,2015-06-30,Company_022,350.1333,331.6073,106.0481,171.7027,11.5661,8.2501,42.7757
2186,2015-09-30,Company_022,352.9051,441.8678,121.7411,225.1107,1.5583,3.974,88.2224
2187,2015-12-31,Company_022,350.5989,496.6969,,235.5745,,6.8955,51.3887
2188,2016-03-31,Company_022,354.3525,,110.8098,233.6432,,,35.5483
2189,2016-06-30,Company_022,359.2344,407.7539,110.0414,286.1226,10.3367,,66.1358
2190,2016-09-30,Company_022,362.2233,390.246,106.2198,247.4265,15.3565,7.4984,48.6247
2191,2016-12-31,Company_022,364.6073,445.2179,115.8433,11.6492,20.1061,10.9776,33.3836
2192,2017-03-31,Company_022,366.4718,372.0766,106.7292,121.465,9.1319,,
2193,2017-06-30,Company_022,368.8944,465.4943,115.558,53.823,0.4405,7.7884,47.9828
2194,2017-09-30,Company_022,373.7072,431.8143,,,-7.3034,8.4566,44.4512
2195,2017-12-31,Company_022,375.9054,337.7247,104.009,218.4942,16.2372,,53.7468
2196,2018-03-31,Company_022,377.0183,,111.8518,222.3365,-8.1033,9.7513,38.5995
2197,2018-06-30,Company_022,376.396,376.1089,102.3648,141.6762,3.926,6.9006,53.9246
2198,2018-09-30,Company_022,372.1129,352.1579,111.5809,260.8851,4.5382,4.2849,85.9402
2199,2018-12-31,Company_022,368.2486,313.2414,100.8613,266.9285,5.6411,6.7685,54.0752
2200,2019-03-31,Company_022,366.0074,366.7144,104.8461,140.5043,,5.6486,63.3893
2201,2019-06-30,Company_022,358.0623,449.3869,98.3548,124.2635,6.7403,6.7842,52.9425
2202,2019-09-30,Company_022,359.172,442.5277,124.3451,222.1743,-14.7991,6.8934,52.5519
2203,2019-12-31,Company_022,362.2639,384.8486,96.8178,353.1834,5.5554,,39.1302
2204,2020-03-31,Company_022,357.8756,415.8426,,338.7513,-13.0717,8.4707,
2205,2020-06-30,Company_022,363.6572,483.3743,114.7204,257.5534,12.4079,7.8056,46.7719
2206,2020-09-30,Company_022,365.0831,,113.8503,,,,49.5384
2207,2020-12-31,Company_022,363.635,247.543,112.7071,282.4112,-12.4748,5.6268,64.5864
2208,2021-03-31,Company_022,363.4176,480.652,105.2218,193.2737,-1.289,3.7384,
2209,2021-06-30,Company_022,360.3658,,114.2556,179.7277,0.1981,7.3063,48.4915
2210,2021-09-30,Company_022,354.2921,270.4898,110.5861,92.9269,14.6074,8.2519,
2211,2021-12-31,Company_022,347.6844,159.659,,252.4458,5.8951,6.7409,51.2664
2212,2022-03-31,Company_022,345.5838,,107.0837,193.856,7.6982,6.1801,56.7989
2213,2022-06-30,Company_022,351.0227,187.3963,104.3752,,15.2031,7.8802,44.9889
2214,2022-09-30,Company_022,354.5197,272.687,100.7385,72.6819,,6.9927,50.6922
2215,2022-12-31,Company_022,354.4732,409.9159,114.4155,237.7023,12.0539,9.9771,
2216,2023-03-31,Company_022,359.61,420.3335,114.5081,59.4995,11.229,9.1905,38.883
2217,2023-06-30,Company_022,357.3558,293.3229,102.3556,296.0199,-4.9977,,40.8686
2218,2023-09-30,Company_022,363.7141,337.439,,264.2401,,,42.4304
2219,2023-12-31,Company_022,358.1723,262.153,105.5229,211.8644,-6.9368,5.069,70.1701
2220,2024-03-31,Company_022,355.6939,,107.9728,254.8936,14.1785,,43.1871
2221,2024-06-30,Company_022,366.9671,386.1009,108.4189,148.6549,-6.7326,8.0131,
2222,2024-09-30,Company_022,366.1164,309.5103,113.5247,223.4836,11.2757,8.358,43.6664
2223,2024-12-31,Company_022,364.9656,333.5422,103.2159,275.2316,,8.1501,44.6576
2224,2000-03-31,Company_023,450.4924,275.9847,82.8853,431.6403,-16.7601,5.8748,77.4119
2225,2000-06-30,Company_023,454.7787,281.5573,,467.0892,,6.0165,75.7367
2226,2000-09-30,Company_023,455.6722,116.3352,84.1104,377.6415,-1.6703,2.8961,157.3654
2227,2000-12-31,Company_023,455.7503,238.2624,86.2465,373.2003,,2.7607,168.0598
2228,2001-03-31,Company_023,463.9693,,81.9752,469.7118,-0.3699,,68.737
2229,2001-06-30,Company_023,467.5302,175.2962,,337.6553,-16.8405,6.341,74.0232
2230,2001-09-30,Company_023,469.3836,191.984,90.7401,535.9581,-12.6196,4.6476,100.8411
2231,2001-12-31,Company_023,468.6656,219.203,91.1753,505.0798,2.5255,1.3485,348.2913
2232,2002-03-31,Company_023,469.6777,259.4445,95.1825,327.0454,-4.776,2.9767,156.9687
2233,2002-06-30,Company_023,467.2479,130.2097,88.3479,517.5905,-6.8565,2.4002,197.572
2234,2002-09-30,Company_023,474.2195,31.3781,88.0511,404.2991,,7.0388,68.6081
2235,2002-12-31,Company_023,482.921,248.5796,,496.8044,5.3337,,244.6957
2236,2003-03-31,Company_023,484.1477,317.2982,90.3161,392.8604,-22.1631,7.1971,68.0977
2237,2003-06-30,Company_023,490.1035,221.6746,92.8838,368.913,-3.0621,4.2896,114.2896
2238,2003-09-30,Company_023,490.2511,207.2061,79.6589,355.2517,-5.9901,2.7218,181.6213
2239,2003-12-31,Company_023,494.3367,230.3321,97.2966,196.0854,-17.4221,5.9403,82.4258
2240,2004-03-31,Company_023,489.63,,86.1404,452.6075,9.2159,5.4225,90.505
2241,2004-06-30,Company_023,490.7626,202.7884,89.8724,,-30.3245,2.5992,189.8969
2242,2004-09-30,Company_023,493.5773,286.3812,95.3981,447.0524,,4.5623,
2243,2004-12-31,Company_023,496.5464,178.1893,92.0208,497.4892,0.0275,,73.7927
2244,2005-03-31,Company_023,499.5248,181.8673,101.0764,,-13.8246,4.0584,123.2034
2245,2005-06-30,Company_023,500.0066,314.9401,97.0286,312.4885,,7.3769,68.5312
2246,2005-09-30,Company_023,505.5487,365.6396,92.0197,438.7262,-6.3732,3.6707,137.617
2247,2005-12-31,Company_023,505.1566,,72.6474,329.9478,4.5516,2.2648,221.7865
2248,2006-03-31,Company_023,502.2919,116.2368,97.9289,474.4165,,,106.3439
2249,2006-06-30,Company_023,-496.5146,226.9057,84.7141,315.3544,,2.4679,202.7988
2250,2006-09-30,Company_023,500.496,279.3862,98.9468,466.7183,1.6371,5.0809,100.116
2251,2006-12-31,Company_023,508.6796,273.5502,97.4167,,-12.4802,5.0141,102.4166
2252,2007-03-31,Company_023,513.5291,154.867,94.3141,,-0.6773,4.0415,129.0577
2253,2007-06-30,Company_023,521.5873,196.1185,101.767,412.8392,-6.0367,8.0812,64.6364
2254,2007-09-30,Company_023,522.3407,228.7862,,376.2134,,,100.1222
2255,2007-12-31,Company_023,522.8027,277.648,98.0323,,-15.6201,6.5711,79.7232
2256,2008-03-31,Company_023,-523.8668,153.4867,84.5951,228.0438,,6.6058,78.9023
2257,2008-06-30,Company_023,521.2113,321.3368,96.2488,304.046,8.506,7.9462,65.9687
2258,2008-09-30,Company_023,524.1995,280.9019,88.6848,334.7521,-0.0868,3.507,150.5466
2259,2008-12-31,Company_023,527.9703,224.3139,90.2877,265.5612,10.6281,2.7716,
2260,2009-03-31,Company_023,532.1663,,95.1749,,1.8835,8.1115,65.7689
2261,2009-06-30,Company_023,533.4867,203.0735,107.1758,,3.4759,,83.3856
2262,2009-09-30,Company_023,535.9214,294.6908,100.4062,258.568,-3.9613,5.7664,
2263,2009-12-31,Company_023,537.2993,188.8651,101.8293,380.0258,-2.2627,5.5212,98.4583
2264,2010-03-31,Company_023,543.6051,,105.0085,219.3018,9.0813,5.4038,101.7825
2265,2010-06-30,Company_023,550.0161,279.7489,93.9951,227.7722,-1.4979,7.1092,76.8873
2266,2010-09-30,Company_023,546.6093,261.7928,,343.9248,10.6882,3.5756,152.6481
2267,2010-12-31,Company_023,545.807,,87.4536,414.9392,-1.7798,,
2268,2011-03-31,Company_023,540.6744,306.283,,318.2864,-11.2203,7.3349,
2269,2011-06-30,Company_023,545.1939,,105.8584,180.3122,-11.9121,6.9318,
2270,2011-09-30,Company_023,546.7075,287.9839,104.8375,360.988,,5.6071,96.8861
2271,2011-12-31,Company_023,543.251,92.8871,93.9511,261.4763,8.0912,,94.8126
2272,2012-03-31,Company_023,544.5883,179.0184,108.4183,387.6266,,7.7907,70.3453
2273,2012-06-30,Company_023,548.0424,233.5765,112.8241,272.6833,,6.7221,81.5561
2274,2012-09-30,Company_023,548.228,536.8604,104.5337,381.738,1.4474,,64.0827
2275,2012-12-31,Company_023,553.5425,319.2029,110.6825,,6.4641,3.387,164.4523
2276,2013-03-31,Company_023,556.9966,401.3573,107.8288,227.6123,,,
2277,2013-06-30,Company_023,563.6253,396.837,,131.2965,3.3818,5.0064,112.9231
2278,2013-09-30,Company_023,565.3407,250.7693,98.4942,225.8748,10.4811,,91.9709
2279,2013-12-31,Company_023,566.4719,,92.3566,290.7195,1.5809,8.3534,67.7374
2280,2014-03-31,Company_023,565.841,,100.3061,280.3571,-2.7919,4.804,118.4567
2281,2014-06-30,Company_023,569.0648,187.2894,100.9946,324.9864,,9.4629,59.7149
2282,2014-09-30,Company_023,565.0758,,101.4325,370.7323,6.8557,,71.1566
2283,2014-12-31,Company_023,566.9428,335.349,103.3465,266.7674,-4.4947,7.3544,78.1684
2284,2015-03-31,Company_023,574.8825,387.5625,,264.2815,-1.7824,5.1439,
2285,2015-06-30,Company_023,578.8109,,110.6422,335.4602,-6.248,6.4403,90.8441
2286,2015-09-30,Company_023,585.063,372.2158,110.58,275.062,1.0244,6.0478,95.9085
2287,2015-12-31,Company_023,580.0316,,107.4918,184.6771,,4.7523,122.3791
2288,2016-03-31,Company_023,581.586,377.5344,98.7993,,7.2557,8.4658,69.5231
2289,2016-06-30,Company_023,588.5711,370.411,109.6639,,-1.2753,6.3444,93.8451
2290,2016-09-30,Company_023,595.3924,282.2294,108.0099,159.7012,,,88.3926
2291,2016-12-31,Company_023,598.7721,341.7277,110.3262,,-8.635,6.767,87.9638
2292,2017-03-31,Company_023,595.2549,505.6949,116.8832,265.6175,-5.9713,,90.0893
2293,2017-06-30,Company_023,593.3967,388.866,106.336,327.3527,,7.7914,76.5327
2294,2017-09-30,Company_023,596.2971,444.0128,,161.142,7.3898,,98.5641
2295,2017-12-31,Company_023,597.5121,302.4032,101.6545,168.4423,8.7022,8.4879,70.0188
2296,2018-03-31,Company_023,594.313,309.4573,114.1136,300.0554,5.9716,6.1902,97.1162
2297,2018-06-30,Company_023,601.1668,289.927,111.8698,200.9423,8.142,6.9278,86.0048
2298,2018-09-30,Company_023,595.8251,277.8984,108.2805,,-2.67,4.9049,120.8429
2299,2018-12-31,Company_023,592.7171,,99.786,300.1499,-6.4603,8.4692,69.6788
2300,2019-03-31,Company_023,-590.1232,383.2289,103.0704,181.0845,-5.9374,8.9963,66.246
2301,2019-06-30,Company_023,595.9681,343.0458,95.4971,184.9014,-6.5136,,
2302,2019-09-30,Company_023,594.2934,423.8456,102.8595,197.6894,7.9681,7.2142,82.4922
2303,2019-12-31,Company_023,595.1149,340.1432,110.8886,125.6139,22.6998,,87.1541
2304,2020-03-31,Company_023,589.3959,,108.7299,282.983,-5.7005,4.4114,
2305,2020-06-30,Company_023,588.3746,,106.8275,295.2096,0.5704,,125.5121
2306,2020-09-30,Company_023,585.8631,218.9336,114.5263,261.781,,7.7679,74.8286
2307,2020-12-31,Company_023,581.2624,378.4495,108.8834,343.2871,1.861,,89.4683
2308,2021-03-31,Company_023,592.9868,,104.5278,208.4024,8.3037,5.0195,119.709
2309,2021-06-30,Company_023,600.8793,393.043,104.2792,270.9096,0.2392,5.0291,120.1458
2310,2021-09-30,Company_023,604.2267,288.9923,107.8732,,-0.3474,8.2321,
2311,2021-12-31,Company_023,608.0825,437.4238,107.0686,152.1247,4.6228,8.6845,70.4432
2312,2022-03-31,Company_023,-611.764,390.2047,116.1061,300.548,9.3941,5.029,121.7805
2313,2022-06-30,Company_023,612.4319,,113.0093,219.5666,18.4106,7.6427,80.3688
2314,2022-09-30,Company_023,614.2308,285.9707,,277.3605,,8.1206,76.2491
2315,2022-12-31,Company_023,619.1873,517.7691,109.9327,98.096,5.0968,6.7306,92.5645
2316,2023-03-31,Company_023,-623.0154,340.6732,116.0751,207.0271,15.0297,9.4919,65.5529
2317,2023-06-30,Company_023,622.2225,,117.6817,166.5114,16.3751,7.0232,88.2809
2318,2023-09-30,Company_023,620.0119,342.2519,100.4399,128.5321,4.9035,5.07,123.4389
2319,2023-12-31,Company_023,625.83,,110.6125,305.4699,6.0643,7.3203,85.0878
2320,2024-03-31,Company_023,622.8715,409.4637,112.2242,213.19,3.4273,9.6939,64.2149
2321,2024-06-30,Company_023,622.4922,350.6469,113.8929,96.2006,14.1915,6.8956,89.1455
2322,2024-09-30,Company_023,614.716,429.5484,111.0948,171.3304,7.2704,,105.5566
2323,2024-12-31,Company_023,614.5374,438.458,,281.6383,-6.4466,8.3671,73.4024
2324,2000-03-31,Company_024,203.8017,215.4351,87.9815,387.0995,-19.2607,,48.9765
2325,2000-06-30,Company_024,207.7793,163.3647,84.6192,290.664,-6.7417,4.6683,44.524
2326,2000-09-30,Company_024,207.8508,341.1785,82.0725,,-4.2598,4.803,45.3367
2327,2000-12-31,Company_024,217.752,,108.2662,340.8932,0.1451,3.0867,71.613
2328,2001-03-31,Company_024,221.0486,365.7065,83.6953,,5.4953,2.8779,76.4707
2329,2001-06-30,Company_024,220.0747,170.4037,93.7295,374.435,-6.3512,4.7076,47.4423
2330,2001-09-30,Company_024,223.3375,361.2249,83.1416,484.3794,13.0499,5.0927,44.6205
2331,2001-12-31,Company_024,227.2371,266.0138,82.1556,223.1707,-19.7119,5.0451,45.3067
2332,2002-03-31,Company_024,228.5787,356.6316,95.116,366.7476,-0.7784,6.0938,37.8306
2333,2002-06-30,Company_024,230.5339,392.1114,93.8186,519.1992,,4.5274,49.4404
2334,2002-09-30,Company_024,223.8389,162.0448,101.8139,357.5,-20.7917,5.8959,
2335,2002-12-31,Company_024,229.7041,348.8157,96.0291,260.0358,-6.635,4.7619,47.7057
2336,2003-03-31,Company_024,227.1719,144.3341,93.9988,295.9396,-16.5894,7.8244,29.6365
2337,2003-06-30,Company_024,-231.8878,167.8541,88.5424,364.5733,-5.9587,,44.3245
2338,2003-09-30,Company_024,229.199,177.4028,101.7786,461.1598,-5.104,8.2781,27.0807
2339,2003-12-31,Company_024,224.1763,,,329.5677,4.5239,5.4588,41.4793
2340,2004-03-31,Company_024,226.4285,239.6046,84.8792,428.1154,-18.6473,4.4555,49.8123
2341,2004-06-30,Company_024,221.94,219.9431,92.0142,261.2217,1.6841,3.3783,65.133
2342,2004-09-30,Company_024,220.0415,244.4859,92.5905,261.0634,,,85.3507
2343,2004-12-31,Company_024,219.8347,274.4001,88.9446,340.2457,,,69.4398
2344,2005-03-31,Company_024,217.0233,279.7872,95.4867,486.5212,-10.3216,3.2741,66.1705
2345,2005-06-30,Company_024,216.6464,,95.644,384.6097,-18.1393,5.1076,42.2679
2346,2005-09-30,Company_024,215.8878,361.8896,88.4885,410.7936,-17.8345,3.5989,58.8396
2347,2005-12-31,Company_024,211.7576,222.2425,88.8787,401.7918,-17.8899,4.7806,45.0364
2348,2006-03-31,Company_024,215.3006,184.5207,99.7304,462.3031,-2.5987,6.4229,33.6843
2349,2006-06-30,Company_024,216.3518,275.2051,96.4132,331.7269,5.9668,4.4272,
2350,2006-09-30,Company_024,216.5311,140.4629,91.9936,423.9571,,7.6996,28.4668
2351,2006-12-31,Company_024,219.1818,184.6604,82.8331,,-0.2485,3.0832,72.268
2352,2007-03-31,Company_024,222.8157,328.5975,95.9372,,-17.7781,4.7889,47.6272
2353,2007-06-30,Company_024,228.082,233.8582,97.3357,297.0517,-3.6626,4.1147,54.7757
2354,2007-09-30,Company_024,225.3861,159.4697,78.4079,276.9392,1.502,6.5109,35.5495
2355,2007-12-31,Company_024,231.4579,147.1388,97.6185,373.5792,-15.7416,2.0686,114.3746
2356,2008-03-31,Company_024,236.5978,270.8514,93.8088,336.5795,-5.0091,3.2579,
2357,2008-06-30,Company_024,237.2215,370.035,96.5927,341.107,3.862,5.4539,44.6304
2358,2008-09-30,Company_024,243.4116,372.7443,93.016,329.1708,-27.0057,7.9546,30.8417
2359,2008-12-31,Company_024,245.3333,288.7467,97.1306,232.8897,,5.957,40.9294
2360,2009-03-31,Company_024,243.8168,435.6744,,442.4509,0.4849,3.5671,67.7548
2361,2009-06-30,Company_024,241.686,,94.7798,388.1423,3.5736,,
2362,2009-09-30,Company_024,241.6059,270.358,103.9452,416.5956,-5.5919,8.1023,30.1849
2363,2009-12-31,Company_024,244.5662,75.3977,93.204,275.5753,-16.9165,,51.6838
2364,2010-03-31,Company_024,243.7575,236.8284,101.5235,355.6872,1.7517,4.0986,58.5585
2365,2010-06-30,Company_024,-240.0092,337.93,96.7115,,-3.7124,7.5904,
2366,2010-09-30,Company_024,238.8133,,97.3123,425.2474,-3.6582,6.6865,34.8693
2367,2010-12-31,Company_024,233.1539,206.1205,97.027,412.2527,6.4623,7.3356,32.7028
