Unnamed: 0,Date,Company,Price,Revenue,Free cash flow,Total Debt,ROE,EPS,PE ratio,Next_Quarter_Price,Return,Target
1894,2018-12-31,Company_019,130.4013,225.7037,97.72004999999999,235.1976,1.1899,5.3654,24.8131,133.1321,0.02094150901869856,1
1895,2019-03-31,Company_019,133.1321,230.2571,95.3046,267.2147,-1.7064,7.6651,17.427,133.5793,0.0033590696759082214,1
1896,2019-06-30,Company_019,133.5793,318.4584,94.20769999999999,299.2318,-8.1701,5.7918,23.063520839808003,133.6579,0.00058841452231014,1
1897,2019-09-30,Company_019,133.6579,302.8176,93.1108,403.6159,-3.8374,7.1999,18.6377,-134.1903,-2.003983303643107,0
1898,2019-12-31,Company_019,-134.1903,382.1093,104.3898,284.21185,0.1207,5.54913531440481,24.1822,138.0854,-2.02902668821815,0
1899,2020-03-31,Company_019,138.0854,334.721,101.7625,164.8078,-12.2103,10.2875,13.7582,141.5371,0.024996849775573787,1
1900,2020-06-30,Company_019,141.5371,475.6934,102.7085,368.0017,-2.874,7.0828,20.0677,142.1347,0.0042222145289115,1
1901,2020-09-30,Company_019,142.1347,229.2373,116.5344,214.1573,-1.5977000000000001,9.1566,15.522650328724637,148.2106,0.04274747827237114,1
1902,2020-12-31,Company_019,148.2106,244.9095,103.7043,276.0832,-0.3214,7.7738499999999995,19.592375164362316,148.3549,0.0009736145727767581,1
1903,2021-03-31,Company_019,148.3549,244.9095,108.7013,148.4802,3.3607,6.3911,23.6621,151.2264,0.019355612790679825,1
1904,2021-06-30,Company_019,151.2264,260.5817,107.8801,192.3964,11.9892,6.7965,22.5293,153.1207,0.012526252030068737,1
1905,2021-09-30,Company_019,153.1207,208.9401,108.4549,287.1138,11.9892,10.7147,14.3374,153.6201,0.0032614793427669054,1
1906,2021-12-31,Company_019,153.6201,298.8224,128.0545,182.1996,20.6177,7.1717,22.0118,157.8614,0.027609017309583806,1
1907,2022-03-31,Company_019,157.8614,507.6614,123.81755,157.7807,-2.6514,6.7346,24.3968,164.3026,0.0408028815150506,1
1908,2022-06-30,Company_019,164.3026,502.4608,119.5806,39.7653,6.7049,9.8413,16.695213030798776,165.4705,0.007108225919735747,1
1909,2022-09-30,Company_019,165.4705,404.6808,129.5918,197.5299,20.4244,8.078,20.48409259717752,165.5778,0.0006484539540281155,1
1910,2022-12-31,Company_019,165.5778,386.1007,122.0796,88.0126,-4.2563,7.6863,21.5478,165.6234,0.00027539923830373044,1
1911,2023-03-31,Company_019,165.6234,353.3756,116.8392,212.4561,1.0463,7.2648,23.0794,167.6665,0.012335817281857573,1
1912,2023-06-30,Company_019,167.6665,415.874,111.5988,138.3351,6.4409,9.009,18.9038,170.3047,0.015734806893446116,1
1913,2023-09-30,Company_019,170.3047,388.4039,108.875,149.7306,4.0146,9.7375,17.353,168.9748,-0.0078089447913064595,0
1914,2023-12-31,Company_019,168.9748,545.5446,108.875,204.1874,1.5883,8.9861,18.2086,-163.6251,-1.9683402495520044,0
1915,2024-03-31,Company_019,-163.6251,305.8423,106.1512,180.5709,18.3973,7.1109,22.8671,162.6063,-1.9937735714141658,0
1916,2024-06-30,Company_019,162.6063,410.9069,109.4998,303.7615,7.0343,5.8751,26.3842,155.0087,-0.046723896921582984,0
1917,2024-09-30,Company_019,155.0087,519.6617,104.4612,293.5345,-2.3114,1.5424549329915578,100.4948,154.8087,-0.001290250160152411,0
1919,2000-03-31,Company_020,456.3946,361.566,113.819,152.192,4.4238,9.5571,47.4292,453.2875,-0.006807924545995948,0
1920,2000-06-30,Company_020,453.2875,404.3949,113.33605,152.192,2.0873,8.8913,50.4562,448.6202,-0.01029655571794945,0
1921,2000-09-30,Company_020,448.6202,447.2238,112.8531,228.7361,-0.2492,7.9599,55.3474,440.5601,-0.017966422376879225,0
1922,2000-12-31,Company_020,440.5601,437.4884,101.2542,119.2255,4.46205,7.7891,56.5611046205595,440.5485,-2.6330119318538326e-05,0
1923,2001-03-31,Company_020,440.5485,291.1799,114.138,232.5761,9.1733,8.1992,54.1201,443.7398,0.007243924335232131,1
1924,2001-06-30,Company_020,443.7398,329.2313,126.3045,166.4223,-4.5359,8.8968,51.0564,454.241,0.023665220023085562,1
1925,2001-09-30,Company_020,454.241,380.4941,119.1885,142.9867,3.3044,8.3328,54.4311,453.5659,-0.0014862154671198466,0
1926,2001-12-31,Company_020,453.5659,391.412,116.7534,142.9867,-6.5042,10.3631,43.2679,448.3909,-0.011409587890094938,0
1927,2002-03-31,Company_020,448.3909,312.8763,114.6093,119.5511,-1.11625,5.4132,81.6732,442.1145,-0.013997607890793429,0
1928,2002-06-30,Company_020,442.1145,446.2287,118.1126,330.9111,4.2717,8.9049,49.4105,439.9941,-0.004796042654108874,0
1929,2002-09-30,Company_020,439.9941,386.6605,115.1247,280.8755,6.3789,8.5604,51.3537,439.6065,-0.0008809209032576127,0
1930,2002-12-31,Company_020,439.6065,323.16025,114.80665,194.658,8.4861,8.6638,51.1599,443.2392,0.0082635265857079,1
1931,2003-03-31,Company_020,443.2392,259.66,114.4886,197.2139,12.93645,9.1826,48.0856,441.5504,-0.003810132316816649,0
1932,2003-06-30,Company_020,441.5504,459.6286,104.0713,245.9336,12.93645,7.225714388576329,61.1082,440.6786,-0.0019744065456627543,0
1933,2003-09-30,Company_020,440.6786,122.3115,112.7912,324.0435,17.3868,4.3449,101.2081,439.7429,-0.00212331617646057,0
1934,2003-12-31,Company_020,439.7429,397.4754,98.8357,259.1047,2.6723,6.5577,65.9264,432.3224,-0.01687463288207724,0
1935,2004-03-31,Company_020,432.3224,399.6527,101.5544,269.3494,-0.9518,5.910715271996178,73.88565,430.8095,-0.0034994716905716703,0
1936,2004-06-30,Company_020,430.8095,277.4826,85.4235,269.618,-2.4293,5.263730543992357,81.8449,428.8915,-0.004452083809665308,0
1937,2004-09-30,Company_020,428.8915,411.2442,103.5921,404.8052,-11.8031,4.2613,100.1404,426.7329,-0.005032974540180991,0
1938,2004-12-31,Company_020,426.7329,354.9198,96.4461,264.2874,-11.0226,5.2618,80.6347,424.2824,-0.005742467946577301,0
1939,2005-03-31,Company_020,424.2824,298.5954,106.0118,289.8964,8.9401,5.0473,83.9963,423.9508,-0.0007815549266242963,0
1940,2005-06-30,Company_020,423.9508,316.5055,101.3059,401.7127,-5.1345,2.1451,197.0418,422.6678,-0.003026294560595275,0
1941,2005-09-30,Company_020,422.6678,551.8713,105.0168,311.7262,-1.5176,6.9239,60.9487,422.0006,-0.0015785446632082686,0
1942,2005-12-31,Company_020,422.0006,416.7947,95.287,359.6557,-15.9562,9.6908,43.54651834729847,426.6278,0.010964913320028358,1
1943,2006-03-31,Company_020,426.6278,381.4775,109.5366,193.1042,-8.7854,7.5256,57.2886,431.1327,0.010559321263171365,1
1944,2006-06-30,Company_020,431.1327,250.4465,115.9911,268.23985,6.4903,6.3338,68.2206,432.0943,0.0022304037712750063,1
1945,2006-09-30,Company_020,432.0943,351.3961,110.2198,343.3755,11.31535,6.8185,63.8211,435.1657,0.007108170600723129,1
1946,2006-12-31,Company_020,435.1657,353.83235,108.3929,194.1551,16.1404,6.1795,70.2951,434.3874,-0.0017885141223216846,0
1947,2007-03-31,Company_020,434.3874,353.83235,106.566,230.6705,13.0047,6.9932,62.1355,434.5229,0.00031193354135036853,1
1948,2007-06-30,Company_020,434.5229,356.2686,103.7464,250.4824,1.4517,6.918890042418761,62.8024,436.417,0.0043590337816487475,1
1949,2007-09-30,Company_020,436.417,247.4943,110.4903,165.7761,6.6588,5.6267,77.4325,435.6904,-0.0016649213939877736,0
1950,2007-12-31,Company_020,435.6904,326.3114,94.9632,232.1828,-1.2971,9.1502,47.029,430.3251,-0.012314478354354355,0
1951,2008-03-31,Company_020,430.3251,250.0053,101.2098,267.6768,17.2148,4.2021,102.4951,430.6947,0.0008588855263148518,1
1952,2008-06-30,Company_020,430.6947,335.9102,93.9899,260.4181,9.01005,7.7101,55.931,431.2359,0.0012565745526935982,1
1953,2008-09-30,Company_020,431.2359,227.6666,96.7512,375.4505,0.8053,5.9481,71.5268,425.447,-0.013423975137505973,0
1954,2008-12-31,Company_020,425.447,306.8867,100.711,388.0113,1.4663,9.16704194094009,46.4105,426.684,0.0029075301976509956,1
1955,2009-03-31,Company_020,426.684,298.6953,104.6708,213.6856,11.4446,6.823,62.6773,427.6492,0.0022620956023661105,1
1956,2009-06-30,Company_020,427.6492,290.5039,102.8571,275.57675,3.6022,5.4503,77.8543,424.3327,-0.007755188130832512,0
1957,2009-09-30,Company_020,424.3327,304.922,101.0434,337.4679,11.2224,5.6337,75.3363,424.4193,0.00020408514356784818,1
1958,2009-12-31,Company_020,424.4193,319.3401,90.5624,334.15909999999997,-17.282,6.2262,68.4422,426.136,0.004044820770403238,1
1959,2010-03-31,Company_020,426.136,361.9593,99.142,330.8503,-10.63865,4.3951,97.0301,426.456,0.0007509339741303085,1
1960,2010-06-30,Company_020,426.456,213.051,97.6929,298.2587,-3.9953,5.0253,84.9578,426.942,0.0011396251899375082,1
1961,2010-09-30,Company_020,426.942,311.7604,95.7254,343.1465,12.3109,3.1128,135.9293,423.119,-0.008954377878025537,0
1962,2010-12-31,Company_020,423.119,406.6929,103.588,336.0242,11.2282,4.5973,92.3825,424.7138,0.0037691524133871648,1
1963,2011-03-31,Company_020,424.7138,345.7504,95.6483,221.1849,12.04925,6.2197,68.28525491583196,425.0233,0.000728726026797373,1
1964,2011-06-30,Company_020,425.0233,322.0407,99.6606,277.8227,12.8703,6.9324,61.9933,429.7605,0.01114574189226796,1
1965,2011-09-30,Company_020,429.7605,374.9261,91.9894,362.5443,15.1401,3.4368,125.3469,430.7874,0.0023894704143354543,1
1966,2011-12-31,Company_020,430.7874,348.4035,100.4987,257.257,0.9872,6.1125,70.0436,428.1397,-0.0061461871911759405,0
1967,2012-03-31,Company_020,428.1397,367.0371,95.2174,288.7366,19.0295,7.0818,60.2309,426.5436,-0.003727988784968968,0
1968,2012-06-30,Company_020,426.5436,264.076,97.9625,295.1021,-2.7136,5.3807,78.0039,419.7134,-0.016012899970835447,0
1969,2012-09-30,Company_020,419.7134,161.1149,94.2463,130.9342,-2.8801,4.9421,85.6686,423.3803,0.008736676027022246,1
1970,2012-12-31,Company_020,423.3803,366.0831,98.9111,306.6569,4.7474,5.1104,82.418,-421.1902,-1.9948271093388146,0
1971,2013-03-31,Company_020,-421.1902,144.2502,95.9392,340.454,-5.701,4.6703,89.5636,418.2878,-1.9931090514451668,0
1972,2013-06-30,Company_020,418.2878,171.83125,102.878,310.3869,-4.2658,4.0469,101.9358,412.528,-0.013769944999591152,0
1973,2013-09-30,Company_020,412.528,199.4123,91.32945000000001,285.5288,4.5289,4.9668,82.1904,408.2255,-0.010429595082030818,0
1974,2013-12-31,Company_020,408.2255,136.2404,79.7809,315.7772,-7.0246,8.132,49.9214,405.9584,-0.0055535482227348065,0
1975,2014-03-31,Company_020,405.9584,231.2572,80.6346,452.6617,-21.7765,3.0209126621209426,134.3827,401.6839,-0.010529403998045094,0
1976,2014-06-30,Company_020,401.6839,236.5797,90.333,517.4813,-4.308,4.0125,101.1875,406.0105,0.010771156125500636,1
1977,2014-09-30,Company_020,406.0105,191.00815,81.5749,504.4764,-3.2975,3.9969649447675075,101.5797,400.0014,-0.014800356148424707,0
1978,2014-12-31,Company_020,400.0014,145.4366,70.5971,308.4588,-2.287,2.9911,133.9407,400.6298,0.0015709945015192426,1
1979,2015-03-31,Company_020,400.6298,317.0025,94.4277,465.4238,0.38759999999999994,5.7728,69.3525,400.3551,-0.0006856704119363955,0
1980,2015-06-30,Company_020,400.3551,234.9637,92.1228,347.5759,3.0622,0.5032,800.0045,402.5307,0.005434175810424374,1
1982,2015-09-30,Company_020,402.5307,163.761,92.8233,337.4895,-0.18,3.6636,110.7744,405.8341,0.008206579026146214,1
1983,2015-12-31,Company_020,405.8341,316.4583,90.6333,310.3363,3.7843,6.3942,64.6345,413.2856,0.018360950940298045,1
1984,2016-03-31,Company_020,413.2856,284.12715000000003,95.2113,403.253,-10.5872,4.4949415191321735,91.9446,411.1465,-0.005175839661483451,0
1985,2016-06-30,Company_020,411.1465,251.796,89.9854,411.889,1.4968,3.8036,108.6035,413.0863,0.00471802629962797,1
1986,2016-09-30,Company_020,413.0863,297.9233,98.6156,305.7213,12.7627,6.322,65.34107877254033,419.6315,0.015844631012938513,1
1987,2016-12-31,Company_020,419.6315,275.6756,95.6358,278.3025,-5.7935,6.60965,63.91788938627016,425.6105,0.014248215398510324,1
1988,2017-03-31,Company_020,425.6105,253.4279,112.144,290.8786,-3.92175,6.8973,62.4947,431.0473,0.012774120939215563,1
1989,2017-06-30,Company_020,431.0473,395.659,96.2894,286.9561,-2.05,5.5014,78.7805,433.4006,0.005459493656496607,1
1990,2017-09-30,Company_020,433.4006,328.3184,113.8409,312.6237,-3.1544,7.7741,56.2162,437.0325,0.00838000685739713,1
1991,2017-12-31,Company_020,437.0325,334.9889,105.7995,150.8248,4.8638,6.2142,69.9119,434.4484,-0.00591283256966023,0
1992,2018-03-31,Company_020,434.4484,341.6594,100.4401,264.3721,6.6022,7.6522,56.1951,430.0157,-0.010203052882689892,0
1993,2018-06-30,Company_020,430.0157,266.9674,102.5925,200.424,-0.16979999999999995,8.5873,50.07577469053136,427.2857,-0.006348605411383728,0
1994,2018-09-30,Company_020,427.2857,192.2754,106.372,266.8677,-6.9418,2.261,188.98084918177798,428.4448,0.0027127048717052,1
1995,2018-12-31,Company_020,428.4448,457.6727,114.995,209.7941,7.0744,7.2932,60.0254,437.777,0.02178156906093854,1
1996,2019-03-31,Company_020,437.777,353.6066,108.2595,230.2285,-2.1621,4.2603,102.3785,436.1612,-0.0036909202630562568,0
1997,2019-06-30,Company_020,436.1612,324.2057,101.2646,188.79739999999998,-8.5838,10.7746,40.4282,435.5963,-0.0012951633478631818,0
1998,2019-09-30,Company_020,435.5963,363.1298,104.6461,147.3663,-5.412,5.9235,72.9583,432.1702,-0.007865310150705969,0
1999,2019-12-31,Company_020,432.1702,334.6657,112.7987,118.6404,-5.0511,7.5866,56.5728,429.1933,-0.006888258375982426,0
2000,2020-03-31,Company_020,429.1933,365.4819,108.3864,273.4165,3.6852,6.0879,69.9567,425.8902,-0.007696066084908662,0
2001,2020-06-30,Company_020,425.8902,323.8218,105.3338,278.4464,6.6992,4.4321,94.8543,420.4058,-0.012877497533401788,0
2002,2020-09-30,Company_020,420.4058,353.0328,102.2812,346.09055,-13.6802,4.2394,99.1497,420.3339,-0.00017102523323886347,0
2003,2020-12-31,Company_020,420.3339,382.2438,100.5098,413.7347,-13.9528,8.035379198017985,52.3104,418.0729,-0.00537905698303188,0
2004,2021-03-31,Company_020,418.0729,287.26135,99.7472,288.2801,-14.2254,6.601790383910863,63.3272,412.0159,-0.014487903903840733,0
2005,2021-06-30,Company_020,412.0159,192.2789,85.6149,494.5585,-3.4507,7.4537532360161585,55.2763,402.5821,-0.022896689181169858,0
2006,2021-09-30,Company_020,402.5821,278.7698,83.4234,484.725,-11.407,4.7376,86.0554,407.6976,0.012706724913998902,1
2007,2021-12-31,Company_020,407.6976,365.2607,85.3314,232.7544,-14.8056,5.0845,80.1406,407.476,-0.0005435401140453697,0
2008,2022-03-31,Company_020,407.476,213.0384,87.2394,291.4196,0.1401,4.3370057251847465,93.9533,409.2162,0.004270680972621739,1
2009,2022-06-30,Company_020,409.2162,179.7574,84.108,350.0848,-4.23475,4.0524,100.1639,405.9026,-0.008097431137867973,0
2010,2022-09-30,Company_020,405.9026,223.90210000000002,87.6194,157.8121,-8.6096,3.1148,131.282,408.9231,0.007441440384959273,1
2011,2022-12-31,Company_020,408.9231,268.0468,106.4924,252.3024,-22.7029,5.0435,81.07923069297115,410.8785,0.004781828172583054,1
2012,2023-03-31,Company_020,410.8785,213.0564,88.2275,455.0682,-1.414,2.8894,138.9026,401.3401,-0.023214648612667657,0
2013,2023-06-30,Company_020,401.3401,57.4272,87.286,562.3511,-3.7603,3.6856500000000003,114.3417,397.3268,-0.009999748343113521,0
2014,2023-09-30,Company_020,397.3268,242.8162,81.2564,459.0897,-8.3517,4.4819,89.7808,402.3889,0.012740394053459236,1
2015,2023-12-31,Company_020,402.3889,160.0924,77.3852,421.7793,-20.4999,4.6037,87.239,401.6209,-0.0019086013555542221,0
2016,2024-03-31,Company_020,401.6209,155.6344,84.3896,385.8697,1.5405,6.9796,57.8859,404.0217,0.005977776554955193,1
2017,2024-06-30,Company_020,404.0217,151.1764,95.2174,521.4335,-14.0691,4.064796826409297,99.3953,400.8985,-0.007730277853887544,0
2018,2024-09-30,Company_020,400.8985,117.5539,88.0179,465.4388,-4.26135,5.1208,77.9075,398.9454,-0.004871806704190727,0
2020,2000-03-31,Company_021,280.9169,148.002,81.3786,417.7303,-6.053,1.6268,172.7556,281.0361,0.00042432477362514676,1
2021,2000-06-30,Company_021,281.0361,148.002,86.86685,456.7188,-6.4116,4.3928,63.9347,280.8519,-0.0006554318110732953,0
2022,2000-09-30,Company_021,280.8519,93.8755,92.3551,460.1409,-23.7275,4.2612,64.6823,275.6258,-0.01860802793215917,0
2024,2000-12-31,Company_021,275.6258,253.0172,90.93035,489.306,3.1618,3.8728,71.748,277.8667,0.008130225835172011,1
2025,2001-03-31,Company_021,277.8667,206.5833,89.5056,519.6412,-4.0411,3.3177,82.7688,274.5991,-0.011759595518282541,0
2026,2001-06-30,Company_021,274.5991,87.4562,97.5265,449.1415,-16.6767,3.333,84.9459,283.1263,0.031053270021642435,1
2027,2001-09-30,Company_021,283.1263,89.379,92.8908,352.1285,-8.2415,4.9663,56.7584,281.8809,-0.00439874359958795,0
2028,2001-12-31,Company_021,281.8809,165.8457,93.951,404.9652,-7.0034,2.6638,104.4664,278.275,-0.012792282130502704,0
2029,2002-03-31,Company_021,278.275,202.4407,93.7856,249.9567,-0.07509999999999994,4.5510820216927685,61.1448,273.0753,-0.018685473003323873,0
2030,2002-06-30,Company_021,273.0753,318.3456,89.6971,450.1097,6.8532,3.2078,84.6363,271.4956,-0.005784851284609052,0
2032,2002-09-30,Company_021,271.4956,109.3098,91.9082,487.03049999999996,-28.2717,3.1873050458850227,85.1803,-265.4166,-1.9776092135563152,0
2033,2002-12-31,Company_021,-265.4166,242.4825,90.73904999999999,523.9513,-23.7384,4.3252,61.7495,267.0812,-2.006271649926945,0
2034,2003-03-31,Company_021,267.0812,38.2553,90.73904999999999,487.78405,-31.5354,3.092,85.7903,265.2669,-0.006793065180177424,0
2035,2003-06-30,Company_021,265.2669,227.1665,89.5699,451.6168,-9.5553,6.1111,43.606,266.4827,0.00458330835848725,1
2036,2003-09-30,Company_021,266.4827,320.3461,88.0231,347.0767,-5.2186,3.7558,71.1076,267.0632,0.002178377808390459,1
2037,2003-12-31,Company_021,267.0632,210.365,83.4286,408.0436,-8.800799999999999,5.7561,46.39655322179948,266.9863,-0.0002879468230739632,0
2038,2004-03-31,Company_021,266.9863,151.0031,78.8341,297.4162,-12.383,2.82,95.9046,270.4535,0.01298643413538444,1
2039,2004-06-30,Company_021,270.4535,306.9318,87.6922,497.6201,-5.7589,2.8416,95.7942,272.2118,0.006501302442009302,1
2040,2004-09-30,Company_021,272.2118,263.7347,91.2975,476.5873,-12.1772,1.3646,199.6168,272.4046,0.0007082720146592978,1
2041,2004-12-31,Company_021,272.4046,220.5376,86.5145,372.6029,-2.6579,3.3432,81.5006,272.4763,0.0002632114141977204,1
2042,2005-03-31,Company_021,272.4763,133.5343,81.7315,414.1263,1.3089,3.9267,70.4934,276.8077,0.015896428423316195,1
2043,2005-06-30,Company_021,276.8077,254.5767,84.4078,387.426,-3.0115999999999996,4.6464,60.8384,282.6772,0.021204251182319046,1
2044,2005-09-30,Company_021,282.6772,190.0793,95.9603,319.9098,-3.0115999999999996,5.3297,55.019800000000004,294.526,0.04191636255064074,1
2045,2005-12-31,Company_021,294.526,272.4729,92.6299,367.4005,-7.3321,6.013,49.2012,295.8474,0.00448653090049769,1
2046,2006-03-31,Company_021,295.8474,250.9929,98.5871,329.2435,-10.2144,6.8688,43.07119147449336,295.6566,-0.0006449270806502523,0
2047,2006-06-30,Company_021,295.6566,341.1565,91.0901,418.1769,-13.0967,3.5909,83.4666,299.7168,0.013732823823313776,1
2048,2006-09-30,Company_021,299.7168,295.5067,98.4514,329.1764,4.99,5.276,57.5729,303.7547,0.013472384597727042,1
2049,2006-12-31,Company_021,303.7547,249.8569,93.8767,504.878,-18.4156,3.551531782648449,85.5278,304.4679,0.002347947208717995,1
2050,2007-03-31,Company_021,304.4679,332.6834,98.06774999999999,329.1847,-11.436050000000002,6.0781,50.7347,308.3726,0.012824668873138979,1
2051,2007-06-30,Company_021,308.3726,261.6419,102.2588,327.9193,-11.436050000000002,8.6683,35.574749374156404,315.6453,0.023584131664097407,1
2052,2007-09-30,Company_021,315.6453,283.4809,91.1984,350.8623,-4.4565,3.6954,86.1541,318.3702,0.008632791300868383,1
2053,2007-12-31,Company_021,318.3702,280.9288,97.8772,331.84315000000004,5.4985,6.9047,46.2371,319.2524,0.0027709879881974244,1
2054,2008-03-31,Company_021,319.2524,278.3767,97.636,312.824,-7.0944,7.6112,42.325,322.1437,0.009056470679625277,1
2055,2008-06-30,Company_021,322.1437,345.9387,97.3948,341.5356,-10.9299,4.3424,74.239,322.3755,0.0007195546583712928,1
2056,2008-09-30,Company_021,322.3755,451.8827,105.7702,305.2932,14.1918,6.8292,48.2683,329.6333,0.022513497458708964,1
2057,2008-12-31,Company_021,329.6333,174.001,103.8926,234.0386,-6.0011,5.5848,59.5541,332.5969,0.008990596520436453,1
2058,2009-03-31,Company_021,332.5969,213.8919,104.05,194.73615,5.7188,6.12,54.9894,336.5359,0.011843165104665801,1
2059,2009-06-30,Company_021,336.5359,305.8626,101.9166,194.73615,9.8066,5.692,59.286,337.4549,0.0027307636421552133,1
2060,2009-09-30,Company_021,337.4549,327.6924,113.6394,194.73615,7.5704,6.1048,55.9064,341.2959,0.01138226174816252,1
2061,2009-12-31,Company_021,341.2959,272.48025,111.6642,155.4337,5.9248,8.450512038348405,40.3876,343.1035,0.005296283957703504,1
